gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,1,1,1.6137012404433893,1,1,0.82884809316393,1.9011951502177695,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
0,0,0,1,0.47353105628253944,1,0,-1.491020519067978,-0.6228673179517211,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,1,-0.7888002190384014,1,0,-0.2928648819482031,-0.681878366155689,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,0,0,-0.62591876415828,1,0,-1.4660935640654862,-0.8600145210143956,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,0,0,-1.2774445836787656,1,1,-0.3244390249513595,-0.9816103706219734,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,1,0,-0.9516816739185228,1,1,0.17576187209864347,-0.7568610027333661,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
1,0,1,0,-0.3408762181180675,1,0,-0.3709693409560109,-0.4255387847986399,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,1,1,-1.2774445836787656,1,1,0.3303089931140931,-0.9729186498771648,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-0.3408762181180675,1,1,0.5147684601325326,-0.1845751662820265,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,1,0.10704778280226633,1,1,0.37517751211857825,0.20619930395538885,0,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0,1,1,-1.0331224013585834,1,1,0.36354493311741554,-0.7614274651551312,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
1,0,0,0,-1.1145631287986442,1,1,1.0415581091851935,-0.8058346576914255,1,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0,0,1,-0.7073594915983407,1,0,0.14086413509515497,-0.5669667586437381,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,-0.8702409464784621,1,0,-1.4993295040688086,-0.9062747707653191,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,0,0.6364125111626608,0,1,-0.6468276429835875,-0.05949380429455074,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0,1,0,0,-0.5037576729981889,1,1,0.5546515881365197,-0.26835982462919283,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,0,1.6137012404433893,1,1,1.4536837652263923,2.525432769293537,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,1,1,-0.9924020376385531,1,1,0.6244470621434968,-0.7058357487162531,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,1,1,1.6137012404433893,1,1,0.6560212051466532,1.6990795525935631,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
0,0,0,0,-0.7073594915983407,1,1,1.1761636661986499,-0.3815727963610668,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,1.6137012404433893,1,1,0.7922885591602751,1.730449164012644,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,1,-1.318164947398796,0,1,-0.40586707795949967,-0.9748378877066022,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False
1,0,0,1,-1.2774445836787656,1,1,0.31867641411292996,-0.9730730713117172,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,1.247217966963116,1,1,1.330710787214099,1.9048571442371565,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
0,0,0,0,-1.2367242199587352,1,1,-0.19149526493806968,-0.9555131481826111,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0,-1.2367242199587352,1,1,0.32033821111309646,-0.9443727446898995,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,0,1.1657772395230555,1,0,-0.023653767921291324,0.7159665196179268,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
1,0,0,0,-1.2774445836787656,1,0,-1.4744025490663168,-0.9968760324377288,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,-0.4223169455581282,0,1,-0.6983433499887373,-0.6072045724471166,1,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False
1,0,1,0,-0.1779947632379461,1,0,-0.12834697893175703,-0.21804049717003363,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
0,0,1,0,1.5322605130033284,1,0,-1.4943441130683104,-0.38922768747388053,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,1,0,0,-1.1145631287986442,0,0,-1.2068532320395708,-0.9480567989142219,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.8295205827584317,1,1,1.1612074931971548,-0.45946737999030435,1,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1,0,0,0,0.06632741908223598,1,0,1.7112623002521414,0.7144002450674665,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
0,1,1,0,1.5729808767233588,1,1,0.5297246331340278,1.4983978682902002,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,0,1,1,1.5322605130033284,1,0,0.014567563082529699,0.9985798050538265,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
0,0,1,1,0.7992939660427822,1,1,0.641065032145158,0.9031252982954832,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1,0,0,1,1.4915401492832983,1,1,0.4881797081298748,1.4218710173669986,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,1,0,0,-0.5037576729981889,1,1,0.9750862291785486,-0.2194744104908777,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
1,0,0,1,-0.8702409464784621,1,1,0.43998759512505714,-0.6300589447608775,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0,-1.2367242199587352,1,1,0.9784098231788811,-0.9319749095158323,1,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0,1,1,-1.0738427650786138,1,1,0.5230774451333633,-0.7840171150096594,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.2774445836787656,1,0,-1.4926823160681442,-0.9971186946920255,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,1,1,1,-0.5037576729981889,1,0,0.9817334171792131,-0.20363518334678474,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False
1,0,0,0,1.1657772395230555,1,1,1.3855500882195813,1.7737754065070712,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,1,0,-1.1145631287986442,1,1,0.31867641411292996,-0.8581614637997663,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,0.9621754209229036,1,1,1.3523141482162588,1.6047059958770864,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False
1,0,0,0,-0.0965540357978854,1,1,1.0049985751815391,0.252613975140865,0,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
1,0,0,0,0.3106496014024181,1,0,1.330710787214099,0.8171566796596466,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,0,0,-0.1779947632379461,1,0,-0.3477041829536853,-0.3236426981989661,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0,1,1,0,-1.1145631287986442,1,0,0.17576187209864347,-0.8723682357785908,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,1,0,-0.21871512695797646,1,1,0.3469269631157543,-0.1546394681837894,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,-0.8295205827584317,1,0,-1.4860351280674797,-0.8887589680460853,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1,0,1,1,1.4100994218432374,1,1,1.3506523512160928,2.077897391755632,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
1,1,1,0,-0.13727439951791576,1,1,-0.43744122096265586,-0.3696602856955929,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,0.9214550572028734,1,0,0.6892571451499756,1.0736948028611202,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,0,-0.38159658183809786,1,0,0.36022133911708304,-0.22997506804044365,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,0.06632741908223598,1,1,1.1728400721983174,0.5295136674983245,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,0.7992939660427822,1,0,0.8803638001690798,1.0846807849192797,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
1,1,1,1,1.6137012404433893,1,1,1.6946443302504801,2.6998628097229855,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,1,1,1.0436161483629645,1,1,0.9950277931805424,1.390016081439324,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False
1,0,1,1,0.10704778280226633,1,0,-1.5009913010689746,-0.7027914404350764,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,0,0,0.9621754209229036,1,1,1.1678546811978192,1.5117663524814542,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,0,1,1,-0.3408762181180675,1,1,-1.451137391063991,-0.7893998050140587,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,1,1,1.5322605130033284,1,0,-1.4860351280674797,-0.4057287207660555,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0,-1.2367242199587352,1,1,0.5047976781315361,-0.9289085410297196,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,1,1,1,1.4508197855632678,1,1,1.4088152462219072,2.2501214116914743,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False
0,0,0,0,-1.2774445836787656,1,1,0.6726391751483144,-0.9683742476603358,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,-0.8295205827584317,1,1,0.8238627021634315,-0.5550763081832003,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0,1.247217966963116,1,1,0.5579751821368518,1.2129608766224844,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,0.025607055362205634,1,1,-0.20977503193989694,-0.14314610141210063,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
0,0,1,0,1.4915401492832983,1,1,1.0266019361836989,1.9696920865442444,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False
0,0,1,1,1.125056875803025,1,1,0.5264010391336954,1.176627719092789,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,1,1,1.6137012404433893,1,1,1.6065690892416755,2.6333954122506285,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,0,-0.8702409464784621,1,1,-0.1931570619382357,-0.7404482102609355,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,0,0,-1.2774445836787656,1,0,-1.502653098069141,-0.9972510559216419,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,0,0,-0.9109613101984924,1,1,0.7075369121518029,-0.6378682573082438,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,0,0,0,-0.7888002190384014,0,1,-0.6385186579827569,-0.7424777491150533,1,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
1,0,1,1,0.06632741908223598,1,1,0.47156173812821356,0.16207889408326337,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1,0,1,1,0.26992923768238775,1,1,0.7158458971526335,0.43509599037197594,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,0,0,1.3286586944031769,1,1,1.3390197722149297,1.969714146749181,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
1,1,1,0,0.7178532386027215,1,1,1.2343265612044643,1.317283585765125,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
1,0,0,0,-0.7073594915983407,1,0,-1.4960059100684764,-0.8683973988900995,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,1,1.6137012404433893,1,1,1.5135084572323727,2.509152338050723,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
0,0,1,1,1.6137012404433893,1,1,1.6896589392499817,2.6209975770765612,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,1,1,0.9214550572028734,1,0,-1.5093002860698053,-0.49705796920135525,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,-0.38159658183809786,1,1,-1.3015756610490399,-0.7787667862348765,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0,-0.015113308357824713,1,1,0.5180920541328647,0.13955542484354344,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,0.9621754209229036,1,1,0.13255515009432434,0.6742286118788962,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
0,0,0,0,-1.2774445836787656,1,0,-1.491020519067978,-0.9970966344870894,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,0,0,0,0.22920887396235737,1,0,0.19404163910047073,0.18899234410525992,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True
1,0,0,0,-0.8702409464784621,1,0,0.18074726309914202,-0.6705394208185527,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.2774445836787656,1,1,-0.5138838829702976,-0.9841252339846844,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1,0,1,0,0.9621754209229036,1,1,1.4121388402222392,1.6560400927633045,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False
1,0,1,0,-1.1960038562387048,1,1,-1.368047541055685,-0.9665873710605146,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,1,-1.0331224013585834,1,0,0.16412929309748078,-0.7781491004966667,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
1,0,1,1,1.0843365120829946,1,1,1.15456030519649,1.5803515296276733,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False
1,0,0,0,-1.0331224013585834,1,0,-0.015344782920460707,-0.8091216282268988,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
1,0,1,1,1.5729808767233588,1,1,0.20235062410130134,1.1884078685286463,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False
1,0,1,1,-0.7073594915983407,1,0,1.2343265612044643,-0.27027906245863026,0,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False
1,0,1,0,1.5729808767233588,1,0,0.29042586511010604,1.3579846638721609,0,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False
0,0,0,0,0.10704778280226633,1,1,1.1794872601989819,0.5505149825974562,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-0.8702409464784621,0,1,-0.8096837489998675,-0.8194237439320402,0,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
0,0,1,1,1.125056875803025,1,1,-1.5126238800701375,-0.519118174137418,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,1,0,0,0.5956921474426305,1,0,-0.17155370093607614,0.20919949182669348,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,0,0,-0.8702409464784621,1,0,0.004596781081533054,-0.6982470382182475,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False
1,0,1,0,0.9621754209229036,1,0,1.1811490571991479,1.4712417560139068,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False
0,1,1,0,-0.1779947632379461,1,1,1.5317882242341998,0.4079178178907467,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,1,0,1.1657772395230555,1,1,0.5413572121351905,1.088806043242323,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True
1,0,1,1,-0.055833672077855064,1,0,1.1063681921916724,0.35395855661713715,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
1,0,0,0,-0.9516816739185228,1,1,0.19071804510013865,-0.7420806654262041,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,0,0.10704778280226633,1,1,0.9900424021800438,0.47895167778486875,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,-1.2367242199587352,1,1,-1.4993295040688086,-0.9887578770212576,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,1,-0.8295205827584317,1,0,-1.5209328650709681,-0.9028333787952934,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,-1.2774445836787656,1,0,0.3502505571160864,-0.9726539274179319,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0,-1.1552834925186746,1,1,0.8122301231622688,-0.853131737074344,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,1,1,-1.2774445836787656,1,1,-1.5209328650709681,-0.9974937181759386,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,-1.1960038562387048,1,1,-1.4876969250676457,-0.9786543031605411,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,0,0,-1.2774445836787656,1,1,0.6959043331506402,-0.9680654047912309,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,0.7992939660427822,1,1,-0.0502425199239492,0.4688260437192158,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
1,0,1,1,-1.1145631287986442,1,0,-1.4843733310673135,-0.9683301272504636,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,1,0,1.6137012404433893,1,1,1.1429277261953275,2.2687843450673837,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False
1,0,1,1,1.5729808767233588,1,0,0.8521132511662559,1.936094394426621,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1,0,1,0,1.6137012404433893,1,1,1.5666859612376889,2.5551037449325413,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,1,1,0.5549717837226001,1,0,-1.3248408190513656,-0.48755002087391225,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
1,0,1,1,1.247217966963116,1,0,0.6227852651433307,1.3920676804983778,0,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False
1,0,0,0,-0.0965540357978854,1,1,0.6493740171459885,0.07004371909000964,0,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,-1.2774445836787656,1,0,-0.6368568609825906,-0.9857576891499532,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,-0.8295205827584317,1,1,-0.10342002392926519,-0.6909671705893468,1,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
1,0,0,0,-0.6666391278783103,0,0,-0.32942441595185784,-0.6016674610081647,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
1,0,0,0,-1.1552834925186746,1,0,0.02620014208369237,-0.9012229838349608,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,1,0,0.758573602322752,1,1,0.8504514541660894,1.0300817777025244,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
1,0,1,0,1.3286586944031769,1,1,-1.4744025490663168,-0.3818154586153635,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0,0,-0.6666391278783103,1,1,0.32532360211359457,-0.4894471984984136,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1,0,0,0,-1.2367242199587352,1,0,-1.4893587220678117,-0.9848311605426386,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0,1,1,1.369379058123207,1,1,0.3153528201125979,1.1380444206596152,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,0,0,0.5549717837226001,1,0,1.4586691562268908,1.1574353407984144,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,0,0,-0.015113308357824713,1,1,1.4885815022298807,0.5859877921346451,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False
1,0,1,0,1.6137012404433893,1,0,0.7274784761537967,1.682931482580365,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,1,1,0.22920887396235737,1,0,0.5396954151350245,0.35519392809355677,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,0,1,0.758573602322752,1,0,-0.562075995975115,0.03393116360967498,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
1,0,1,1,1.6137012404433893,1,0,1.654761202246493,2.6587867081320367,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,1,0,1.3286586944031769,1,0,1.3456669602155942,1.9883108995102816,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
1,0,1,1,-0.9516816739185228,0,1,-1.156999322034587,-0.896038835674986,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,-0.9516816739185228,1,0,0.00792037508186511,-0.7133362183945144,1,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
1,0,0,1,1.369379058123207,1,0,-1.4694171580658184,-0.4071185136770275,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,1,0,0,0.47353105628253944,1,1,1.4968904872307114,1.1385297451682088,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
1,0,0,0,0.7178532386027215,1,0,0.1574821050968162,0.5022472541973508,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
0,0,0,0,-0.7073594915983407,1,0,-0.5288400559717926,-0.7273003281190421,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,-0.9924020376385531,0,1,-1.3132082400502028,-0.9236802724598726,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,0,0,1.369379058123207,1,1,1.2659007042076202,2.072294099701873,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False
0,0,0,0,1.002895784642934,1,1,0.7573908221567865,1.1493392455868796,0,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,0,0,-1.0331224013585834,1,1,0.4582673621268844,-0.7751489126253622,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,1,1,-0.9109613101984924,0,1,-1.004113998019304,-0.8458959898553154,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,0,1.2064976032430856,1,1,0.9069525521717376,1.5336059553681565,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
1,0,1,1,0.3106496014024181,1,1,0.6743009721484804,0.4746499378223365,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
0,0,0,0,-0.5037576729981889,1,0,-1.4976677070686424,-0.8263285880770277,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,-1.0331224013585834,1,0,-1.4876969250676457,-0.9451669120675978,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,0,1,0,-0.30015585439803716,1,1,1.0099839661820376,0.051116063254867776,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0,1,0,-0.38159658183809786,1,0,0.6477122201458225,-0.13754280935834076,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,1,1,0,1.369379058123207,1,0,1.3240635992134344,2.002892694973019,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
0,1,0,0,1.6137012404433893,1,0,1.5583769762368582,2.4988061019357093,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
